date,sentiment
20150115,-11.6666666667
20150116,-18.75
20150120,-5.0
20150121,-6.66666666667
20150122,-6.66666666667
20150123,-3.33333333333
20150126,-8.33333333333
20150127,-6.25
20150128,-12.962962963
20150129,-2.77777777778
20150130,-3.33333333333
20150202,-11.9047619048
20150203,0.0
20150204,-11.6666666667
20150205,-7.14285714286
20150206,-9.52380952381
20150209,-25.0
20150210,-22.2222222222
20150211,-4.16666666667
20150212,-9.25925925926
20150213,-4.16666666667
20150217,-8.33333333333
20150218,-6.66666666667
20150219,-8.33333333333
20150220,-11.1111111111
20150223,11.1111111111
20150224,3.33333333333
20150225,-5.55555555556
20150226,-7.14285714286
20150227,0.0
20150302,0.0
20150303,-16.6666666667
20150304,-6.66666666667
20150305,-5.0
20150306,-2.08333333333
20150309,-16.6666666667
20150310,0.0
20150311,-8.33333333333
20150312,-7.14285714286
20150313,-6.66666666667
20150316,0.0
20150317,-16.6666666667
20150318,-6.66666666667
20150319,-5.55555555556
20150320,-6.66666666667
20150323,0.0
20150324,-10.0
20150325,-4.16666666667
20150326,-8.33333333333
20150327,-4.16666666667
20150330,-6.66666666667
20150331,-7.14285714286
20150401,-11.9047619048
20150402,3.33333333333
20150406,0.0
20150407,-6.25
20150408,5.55555555556
20150409,-2.77777777778
20150410,-8.33333333333
20150413,-13.3333333333
20150414,-3.33333333333
20150415,-10.4166666667
20150416,-20.0
20150417,2.77777777778
20150420,-11.1111111111
20150421,-16.6666666667
20150422,-11.1111111111
20150423,2.08333333333
20150424,-10.0
20150427,-8.33333333333
20150428,0.0
20150429,-2.08333333333
20150430,-11.9047619048
20150501,-7.40740740741
20150504,-8.33333333333
20150505,2.77777777778
20150506,-16.6666666667
20150507,-3.33333333333
20150508,-13.3333333333
20150511,-12.5
20150512,-7.14285714286
20150513,-6.25
20150514,-6.25
20150515,-7.14285714286
20150518,-5.55555555556
20150519,0.0
20150520,-2.38095238095
20150521,0.0
20150522,0.0
20150526,0.0
20150527,16.6666666667
20150528,-10.0
20150529,0.0
20150601,0.0
20150602,0.0
20150603,0.0
20150604,3.33333333333
20150605,-15.0
20150608,-16.6666666667
20150609,-6.66666666667
20150610,7.14285714286
20150611,0.0
20150612,7.14285714286
20150615,8.33333333333
20150616,-4.16666666667
20150617,-2.38095238095
20150618,-3.33333333333
20150619,-1.85185185185
20150622,-8.33333333333
20150623,-3.33333333333
20150624,-2.08333333333
20150625,-8.33333333333
20150626,-16.6666666667
20150629,-23.3333333333
20150630,-22.9166666667
20150701,-10.0
20150702,0.0
20150706,-8.33333333333
20150707,-4.16666666667
20150708,-5.55555555556
20150709,-13.3333333333
20150710,-10.0
20150713,-3.33333333333
20150714,-10.0
20150715,-4.16666666667
20150716,-4.16666666667
20150717,-8.33333333333
20150720,-11.1111111111
20150721,-7.14285714286
20150722,-8.33333333333
20150723,5.55555555556
20150724,-12.5
20150727,3.33333333333
20150728,-7.14285714286
20150729,-10.0
20150730,-9.25925925926
20150731,-2.38095238095
20150803,0.0
20150804,-13.3333333333
20150805,-5.55555555556
20150806,2.77777777778
20150807,-12.5
20150810,-8.33333333333
20150811,0.0
20150812,-14.5833333333
20150813,-16.6666666667
20150814,-13.3333333333
20150817,-33.3333333333
20150818,-6.66666666667
20150819,0.0
20150820,6.66666666667
20150821,0.0
20150824,0.0
20150825,-7.14285714286
20150826,-12.962962963
20150827,-8.33333333333
20150828,11.1111111111
20150831,-13.3333333333
20150901,-22.2222222222
20150902,-9.25925925926
20150903,2.08333333333
20150904,5.55555555556
20150908,-8.33333333333
20150909,6.66666666667
20150910,-3.33333333333
20150911,-20.0
20150914,-11.1111111111
20150915,-7.14285714286
20150916,-7.40740740741
20150917,-10.0
20150918,-14.2857142857
20150921,-16.6666666667
20150922,-20.8333333333
20150923,-9.52380952381
20150924,0.0
20150925,-6.66666666667
20150928,8.33333333333
20150929,-8.33333333333
20150930,5.55555555556
20151001,-2.38095238095
20151002,-4.7619047619
20151005,0.0
20151006,-3.7037037037
20151007,-11.1111111111
20151008,-8.33333333333
20151009,-9.52380952381
20151012,0.0
20151013,-5.55555555556
20151014,-2.08333333333
20151015,-2.38095238095
20151016,-10.0
20151019,-12.5
20151020,0.0
20151021,-8.33333333333
20151022,-5.55555555556
20151023,-19.4444444444
20151026,-20.8333333333
20151027,-2.08333333333
20151028,-2.38095238095
20151029,-16.6666666667
20151030,-6.66666666667
20151102,-8.33333333333
20151103,16.6666666667
20151104,-4.7619047619
20151105,-7.40740740741
20151106,-3.33333333333
20151109,-12.5
20151110,-8.33333333333
20151111,-2.77777777778
20151112,-4.7619047619
20151113,2.38095238095
20151116,-16.6666666667
20151117,0.0
20151118,-12.5
20151119,-2.77777777778
20151120,-16.6666666667
20151123,3.33333333333
20151124,-8.33333333333
20151125,-4.16666666667
20151127,-16.6666666667
20151130,-11.1111111111
20151201,-5.0
20151202,-6.66666666667
