date,open,high,low,close,volume,close_1,result_1,perf_1,close_14,result_14,perf_14,bb_upper,bb_middle,bb_lower,bb_pct,bb_bandwidth,bb_squeeze,bb_signalup,bb_signaldn,bb_signal,ema50,ema150,ema200,ema_signal1,ema_signal2,kama50,kama150,kama200,kama_signal1,kama_signal2,sar,sar_signal,adx,plus_di,minus_di,adx_trend,adx_direction,adx_signal,aroon_osc,aroon_signal,cci,cci_signal,macd,macd_sigline,macd_hist,macd_signal,ppo,ppo_signal,mfi,mfi_signal,roc,roc_signal,rsi,rsi_signal,ult_osc,ult_signal,willr,wr_signal,ad_osc,ad_signal,stoch_slowk,stoch_slowd,sslow_signal,stoch_fastk,stoch_fastd,srsi_signal,trix,trix_signal,sr_pivotpts,sr_res1,sr_sup1,sr_res2,sr_sup2,sr_res3,sr_sup3,cv_signal
5/20/10,34,34,31.860001,32.029999,137000,32.93,TRUE,0.02809869,29.91,FALSE,-0.06618792,44.79537978,38.81950005,32.84362032,-0.068075443,30.78803038,FALSE,FALSE,TRUE,0,37.60303265,33.91955007,32.88650227,FALSE,TRUE,40.23847659,36.67037296,37.18817311,FALSE,TRUE,23.83411746,TRUE,43.38728799,11.69220387,49.74692728,TRUE,FALSE,-1,-32,FALSE,-140.4630397,0,-1.132146954,-0.38331325,-0.748833704,FALSE,-6.189282051,FALSE,38.4126896,0,-11.29881442,1,32.44738694,0,45.10656834,0,-44.66470032,0,-17516.13319,FALSE,10.30256181,19.72936579,1,0,4.26E-14,1,0.294610397,TRUE,32.63,46.35,21.78,57.2,8.06,70.92,-2.79,FALSE
5/21/10,30.59,33.18,30,32.93,70600,32.049999,FALSE,-0.026723383,31.940001,FALSE,-0.030063741,44.52542369,38.32449995,32.12357621,0.065024488,32.36010252,FALSE,FALSE,FALSE,0,37.41977646,33.90644344,32.88693508,FALSE,TRUE,40.17148774,36.64485649,37.13962551,FALSE,TRUE,24.48515281,TRUE,44.93325356,10.69857274,50.48998505,TRUE,FALSE,-1,-32,FALSE,-130.3978808,0,-1.3594829,-0.57854718,-0.78093572,FALSE,-6.643545129,FALSE,33.33536403,0,-4.633649135,0,35.85212263,0,48.08118894,0,-37.79947037,0,-14354.75997,FALSE,18.65624662,16.42411245,1,28.93391546,9.644638488,0,0.269943766,TRUE,32.03666667,45.16333333,20.59333333,56.60666667,7.466666667,69.73333333,-3.976666667,FALSE
5/24/10,32.419998,33.07,32.049999,32.049999,27800,31.93,FALSE,-0.003744119,32.27,TRUE,0.006864306,44.16517003,37.7779999,31.39082977,0.051601039,33.81423128,FALSE,FALSE,FALSE,0,37.20919696,33.88185478,32.87860736,FALSE,TRUE,40.06997305,36.61507727,37.08593465,FALSE,TRUE,25.11014673,TRUE,46.36879302,10.39346902,49.05010307,TRUE,FALSE,-1,-32,FALSE,-99.02326997,0,-1.592301936,-0.781298131,-0.811003805,FALSE,-6.770993171,FALSE,38.35983576,0,-16.40584507,1,34.04526938,0,48.12701353,0,-38.94052509,0,-20601.9473,FALSE,21.12073936,16.6931826,0,17.47329382,15.46906976,1,0.243195304,TRUE,32.38999933,45.86999867,21.29999867,56.95999933,7.819999333,70.43999867,-3.270001333,FALSE
5/25/10,29.809999,31.950001,29.67,31.93,154700,32.029999,TRUE,0.00313182,32.34,TRUE,0.012840589,44.05048627,37.3365,30.62251373,0.097370341,35.96473302,FALSE,FALSE,FALSE,0,37.00216962,33.85600239,32.86916848,FALSE,TRUE,39.96311993,36.58800719,37.03825123,FALSE,TRUE,25.7101409,TRUE,47.97051571,9.698467684,52.45707396,TRUE,FALSE,-1,-32,FALSE,-111.165493,0,-1.766136692,-0.978265843,-0.787870849,FALSE,-6.585225606,FALSE,38.53542531,0,-16.58829458,1,33.79515332,0,54.64891858,0,-39.49814126,0,27074.41732,TRUE,31.84055928,23.87251509,0,19.77405525,22.06042151,1,0.214938273,TRUE,31.18333367,43.45666733,18.88666733,55.75333367,6.613333667,68.02666733,-5.683332667,FALSE
5/26/10,32.630001,33.439999,31.93,32.029999,55500,34.349998,TRUE,0.072432066,34.169998,TRUE,0.066812334,43.71449609,36.87500005,30.03550401,0.14580716,37.0955717,FALSE,FALSE,FALSE,0,36.80718254,33.83181692,32.86081854,FALSE,TRUE,39.83945587,36.55936203,36.98885912,FALSE,TRUE,26.28613531,TRUE,48.64246075,13.58609658,50.16509149,TRUE,FALSE,-1,-32,FALSE,-80.02942067,0,-1.874227971,-1.157458269,-0.716769702,FALSE,-7.147865063,FALSE,47.12002558,0,-19.90498275,1,34.22878735,0,47.13907808,0,-77.39464776,0,28796.91368,TRUE,38.0832596,30.34818608,0,52.32125418,29.85620108,0,0.185819199,TRUE,32.466666,46.023332,21.453332,57.036666,7.896666,70.593332,-3.116668,FALSE
5/27/10,33.509998,34.349998,33.099998,34.349998,214400,33.450001,FALSE,-0.026200788,33.970001,FALSE,-0.011062504,42.79217063,36.45049995,30.10882927,0.334388913,34.79606965,FALSE,FALSE,FALSE,0,36.71082236,33.83868024,32.87563624,TRUE,TRUE,39.78781881,36.53884666,36.9554654,FALSE,TRUE,26.83908994,TRUE,48.78768824,15.31461304,46.78295813,TRUE,FALSE,-1,-32,FALSE,-37.85774064,0,-1.752485002,-1.276463616,-0.476021387,FALSE,-7.354083916,FALSE,50.04070118,0,-11.81002024,1,43.47842386,0,56.2635853,0,-55.17243724,0,95101.85186,TRUE,63.07308764,44.33230217,0,100,57.36510314,-1,0.157992206,TRUE,33.93333133,48.95666267,24.38666267,58.50333133,9.363331333,73.52666267,-0.183337333,FALSE
5/28/10,34.73,34.73,32.849998,33.450001,49500,31.860001,FALSE,-0.047533631,34.110001,TRUE,0.019730941,42.18943123,36.07500005,29.96056887,0.28534397,33.89844034,FALSE,FALSE,FALSE,0,36.58294701,33.83353217,32.88135132,FALSE,TRUE,39.70935177,36.51465382,36.91732729,FALSE,TRUE,27.36992638,TRUE,48.72029927,15.58679254,44.18337786,TRUE,FALSE,-1,-32,FALSE,-38.31629672,0,-1.708925628,-1.362956018,-0.34596961,FALSE,-7.985743185,FALSE,39.39811221,0,-9.959625305,0,41.06570852,0,53.19632491,0,-63.79309734,0,107884.2075,TRUE,76.40233939,59.18622888,0,75.08367317,75.80164245,0,0.130852959,TRUE,33.67666633,48.44333267,23.87333267,58.24666633,9.106666333,73.01333267,-0.696667333,FALSE
6/1/10,32.650002,33.740002,31.860001,31.860001,23400,33.540001,TRUE,0.052730695,34.25,TRUE,0.07501566,41.15408986,35.5420001,29.92991034,0.171958285,31.58004469,FALSE,FALSE,FALSE,0,36.39773345,33.80739269,32.87118863,FALSE,TRUE,39.5863017,36.48186025,36.87113903,FALSE,TRUE,27.87952936,TRUE,48.8442981,14.70672505,44.66195355,TRUE,FALSE,-1,-32,FALSE,-61.49399688,0,-1.782160584,-1.446796931,-0.335363652,FALSE,-8.533230276,FALSE,34.73314885,0,-14.10083311,1,37.1441111,0,54.43154039,0,-79.02298094,0,95860.24316,TRUE,72.66140975,70.71227893,0,34.58498625,69.88955314,0,0.103407593,TRUE,32.486668,46.063336,21.493336,57.056668,7.916668,70.633336,-3.076664,FALSE
6/2/10,32.52,33.540001,31.950001,33.540001,44200,33.959999,TRUE,0.012522301,34.360001,TRUE,0.024448419,40.54236851,35.22800015,29.91363179,0.341185345,30.17127474,FALSE,FALSE,FALSE,0,36.28566551,33.80385108,32.87784348,FALSE,TRUE,39.51620214,36.45390584,36.83331447,FALSE,TRUE,28.36874823,TRUE,48.95943988,13.94879058,42.36022871,TRUE,FALSE,-1,-16,FALSE,-39.94523509,0,-1.685211782,-1.494479901,-0.19073188,FALSE,-8.447917349,FALSE,31.08821552,0,-7.117141869,0,43.30476855,0,52.74762073,0,-62.57251694,0,96290.41748,TRUE,58.84027834,69.30134249,0,98.12257154,69.26374365,-1,0.077227578,TRUE,33.010001,47.110002,22.540002,57.580001,8.440001,71.680002,-2.029998,FALSE
6/3/10,33.529999,34.139999,33.360001,33.959999,41300,30.870001,FALSE,-0.090989343,32.73,FALSE,-0.036219053,40.09465748,34.99400015,29.89334282,0.398640402,29.1516106,FALSE,FALSE,FALSE,0,36.1944629,33.80591926,32.88861119,TRUE,TRUE,39.4448452,36.42722766,36.79510518,FALSE,TRUE,28.83839834,TRUE,48.70091373,15.53076035,41.29610129,TRUE,FALSE,-1,-16,FALSE,-0.959851636,0,-1.556545936,-1.506893108,-0.049652828,FALSE,-8.50670965,FALSE,35.1865655,0,-3.522732854,0,44.76236986,0,56.72543575,0,-51.47058857,0,94788.58214,TRUE,58.32931515,63.27700108,0,100,77.56918593,-1,0.052669389,TRUE,33.81999967,48.72999933,24.15999933,58.38999967,9.249999667,73.29999933,-0.410000667,FALSE
6/4/10,32.02,32.700001,30.68,30.870001,71500,29.360001,FALSE,-0.048914802,32.41,TRUE,0.049886587,40.10736166,34.73200015,29.35663864,0.140768426,30.95336571,FALSE,FALSE,FALSE,0,35.98566047,33.76703293,32.86852552,FALSE,TRUE,39.27547239,36.37953708,36.73902926,FALSE,TRUE,29.28926245,TRUE,49.00970632,13.94440582,45.42381957,TRUE,FALSE,-1,-16,FALSE,-96.11006478,0,-1.684496514,-1.54241379,-0.142082725,FALSE,-8.704157429,FALSE,35.53322135,0,-3.621598614,0,37.18735967,0,44.41787204,0,-85.91547957,1,67086.7745,TRUE,45.46622533,54.21193961,0,0.567696214,66.23008925,1,0.027468646,TRUE,31.41666733,43.92333467,19.35333467,55.98666733,6.846667333,68.49333467,-5.216665333,FALSE
6/7/10,31.02,31.02,29.299999,29.360001,59700,29.790001,TRUE,0.014645776,31.209999,TRUE,0.063010829,40.33786182,34.47350025,28.60913868,0.064019102,34.02243191,FALSE,FALSE,FALSE,0,35.72583069,33.70866164,32.83361483,FALSE,TRUE,39.04490241,36.33772203,36.68013002,FALSE,TRUE,40.110001,FALSE,49.53909834,13.18391893,47.32218644,TRUE,FALSE,-1,-16,FALSE,-159.6742892,0,-1.886001992,-1.61113143,-0.274870562,FALSE,-8.74175351,FALSE,36.74053982,0,-10.84117522,1,34.14634956,0,42.79750846,0,-99.32506187,1,31985.27228,TRUE,26.36726033,43.38760027,0,0,33.5225654,1,0.000932609,TRUE,29.89333333,40.87666667,16.30666667,54.46333333,5.323333333,65.44666667,-8.263333333,FALSE
6/8/10,29.639999,29.879999,28.73,29.790001,26500,29.91,TRUE,0.004028164,31.73,TRUE,0.065122489,39.96687699,34.0460003,28.12512361,0.140593824,34.78162863,FALSE,FALSE,FALSE,0,35.49305305,33.65675885,32.80333011,FALSE,TRUE,38.84019417,36.28578196,36.62566995,FALSE,TRUE,39.89380096,FALSE,50.12768733,12.68576691,47.40693731,TRUE,FALSE,-1,-12,FALSE,-170.8596007,0,-1.98808176,-1.686521496,-0.301560264,FALSE,-8.155483608,FALSE,37.2749365,0,-7.051476039,0,35.7574459,0,40.53257827,0,-85.77179866,1,21829.89832,TRUE,8.508153741,26.78054647,1,15.17608569,5.247927303,1,-0.026082912,FALSE,29.46666667,40.02333333,15.69333133,53.79666867,5.136664667,64.35333533,-8.636670667,FALSE
6/9/10,30.4,31.190001,29.620001,29.91,38200,31.940001,TRUE,0.067870311,31.43,TRUE,0.050819124,39.47490684,33.62750035,27.78009386,0.182124002,34.77752692,FALSE,FALSE,FALSE,0,35.2741098,33.60713291,32.77454076,FALSE,TRUE,38.62350415,36.23699474,36.57787237,FALSE,TRUE,39.44724892,FALSE,49.86717293,16.40946491,44.91196191,TRUE,FALSE,-1,-8,FALSE,-104.8258949,0,-2.035830014,-1.7563832,-0.279446815,FALSE,-7.594598779,FALSE,42.66937375,0,-6.326338866,0,36.22634223,0,38.77816474,0,-80.33333333,1,8026.544246,TRUE,14.2148476,16.36342055,1,19.59296058,11.58968209,1,-0.053094471,FALSE,30.24000067,41.57000133,17.23999933,54.57000267,5.909998667,65.90000333,-7.090002667,FALSE
6/10/10,31.129999,31.950001,30.950001,31.940001,37500,32.27,TRUE,0.010331841,29.030001,FALSE,-0.091108325,38.32572406,33.2250003,28.12427654,0.374037552,30.70413072,FALSE,FALSE,FALSE,0,35.14336043,33.58505169,32.76623688,FALSE,TRUE,38.50819821,36.19825694,36.53777032,FALSE,TRUE,39.01855896,FALSE,49.17718869,17.83931313,41.83131913,TRUE,FALSE,-1,0,TRUE,-20.95041247,0,-1.888101871,-1.782726934,-0.105374937,FALSE,-6.803572864,FALSE,51.4395437,0,-0.28098034,0,43.71113589,0,51.05556177,0,-46.49998333,0,13343.21356,TRUE,40.75375335,21.15891823,0,100,44.92301543,-1,-0.07831921,FALSE,31.61333433,44.31666867,19.98666667,55.94333633,7.283332333,68.64667067,-4.343335333,FALSE
6/11/10,31.24,32.310001,31.16,32.27,33900,32.34,TRUE,0.002169197,28.6,FALSE,-0.113727921,37.27260239,32.89100025,28.50939811,0.429135482,26.64316745,FALSE,FALSE,FALSE,0,35.03067963,33.56763379,32.7612992,FALSE,TRUE,38.41388169,36.16128258,36.5003538,FALSE,TRUE,38.60701661,FALSE,48.32238107,18.37760763,40.15901639,TRUE,FALSE,-1,0,TRUE,-3.003239403,0,-1.724518912,-1.77108533,0.046566418,TRUE,-6.048694231,FALSE,57.40306509,0,-6.055307485,0,44.84439499,0,48.63263792,0,-41,0,24341.18502,TRUE,67.18351541,40.71737212,0,100,73.19765353,-1,-0.101541962,FALSE,31.91333367,44.91666733,20.58666533,56.24333567,7.583331667,69.24666933,-3.743336667,FALSE
6/14/10,33.139999,33.48,32.259998,32.34,97100,34.169998,TRUE,0.056586209,28.200001,FALSE,-0.128014811,36.57478061,32.65050015,28.72621969,0.460438588,24.03810322,FALSE,FALSE,FALSE,0,34.92516278,33.55137374,32.75710717,FALSE,TRUE,38.31305558,36.130957,36.46233259,FALSE,TRUE,38.21193594,FALSE,46.84632943,21.76370491,38.4049441,TRUE,FALSE,-1,-72,FALSE,40.31509979,0,-1.571118941,-1.731092052,0.159973111,TRUE,-5.570008179,FALSE,60.56942802,0,-3.318388541,0,45.09690214,0,45.33284796,0,-39.83333333,0,-215.9768322,FALSE,85.24636065,64.39454314,-1,100,100,-1,-0.12279091,FALSE,32.69333267,46.47666533,22.76666633,56.40333167,8.983333667,70.18666433,-0.943332667,FALSE
6/15/10,32.98,34.25,32.900002,34.169998,45400,33.970001,FALSE,-0.005853,27.76,FALSE,-0.187591407,35.94465354,32.50450005,29.06434656,0.74206739,21.16724441,FALSE,FALSE,FALSE,0,34.89554848,33.55956744,32.77116578,TRUE,TRUE,38.25799761,36.11258345,36.43861431,FALSE,TRUE,37.8326585,FALSE,45.0469531,23.03608451,35.77073756,TRUE,FALSE,-1,-72,FALSE,88.07281322,0,-1.287046544,-1.64228295,0.355236407,TRUE,-5.575696514,FALSE,73.48589593,0,7.250461166,0,51.36544028,0,56.9279686,0,-9.333366667,-1,2490.901092,TRUE,91.05158287,81.16048631,-1,100,100,-1,-0.14082618,FALSE,33.77333333,48.63666667,26.09666567,56.31333433,11.23333233,71.17666767,3.556664667,FALSE
6/16/10,33.799999,34.400002,33.599998,33.970001,46800,34.110001,TRUE,0.004121283,27.700001,FALSE,-0.184574619,35.49886607,32.39750005,29.29613403,0.753517473,19.14571195,FALSE,FALSE,FALSE,0,34.8592525,33.56500364,32.78309449,TRUE,TRUE,38.198784,36.09606645,36.4131676,FALSE,TRUE,37.46855216,FALSE,43.29122033,22.90746167,34.69723993,TRUE,FALSE,-1,-72,FALSE,87.28879548,0,-1.065769679,-1.526980296,0.461210617,TRUE,-4.975709335,FALSE,73.27922614,0,1.282051244,0,50.68435592,0,61.53553858,0,-12.66665,-1,2255.039318,TRUE,87.26943372,87.85579241,-1,91.10194316,97.03398105,-1,-0.156132863,FALSE,33.99000033,49.07000067,27.55000067,55.51000033,12.47000033,70.59000067,6.030000667,FALSE
6/17/10,34.5,34.560001,33.32,34.110001,26100,34.25,TRUE,0.004104339,29.540001,FALSE,-0.133978302,35.27937873,32.34300005,29.40662137,0.800880973,18.15773849,FALSE,FALSE,FALSE,0,34.82987009,33.57222215,32.79629754,TRUE,TRUE,38.14754225,36.08010946,36.3875972,FALSE,TRUE,37.11901008,FALSE,41.77030236,21.81467233,34.1192151,TRUE,FALSE,-1,-72,FALSE,87.13941725,0,-0.869090999,-1.395402437,0.526311437,TRUE,-3.961477288,FALSE,65.03449985,0,0.441702015,0,51.17242833,0,58.56578488,0,-10.33331667,-1,4230.604483,TRUE,90.85767032,89.72622897,-1,97.04016853,96.04737056,-1,-0.168886819,FALSE,33.99666733,49.08333467,27.56333467,55.51666733,12.47666733,70.60333467,6.043334667,TRUE
6/18/10,34.060001,34.439999,33.900002,34.25,27200,34.360001,TRUE,0.003211708,30.299999,FALSE,-0.115328496,35.50043598,32.4540001,29.40756422,0.794770672,18.7738699,FALSE,FALSE,FALSE,0,34.80713008,33.58119934,32.81076224,TRUE,TRUE,38.09817971,36.06570107,36.36140388,FALSE,TRUE,36.78344967,FALSE,40.35802138,21.33730463,33.37258865,TRUE,FALSE,-1,-68,FALSE,93.16529877,0,-0.693925835,-1.255107116,0.561181282,TRUE,-3.146913658,FALSE,72.09314465,0,10.94913797,-1,51.68735096,0,63.43653503,0,-5.317340426,-1,7218.497809,TRUE,86.94087651,88.35599352,-1,100,96.04737056,-1,-0.179255989,FALSE,34.196667,39.663334,28.283333,45.576668,22.816666,51.043335,16.903332,TRUE
6/21/10,35.25,36.009998,33.950001,34.360001,54000,32.73,FALSE,-0.04743891,30.82,FALSE,-0.103026801,35.67852651,32.52550015,29.37247379,0.790911118,19.38802692,FALSE,FALSE,FALSE,0,34.78959561,33.59151459,32.82617755,TRUE,TRUE,38.04588936,36.05098856,36.33617326,FALSE,TRUE,36.46131169,FALSE,38.07674805,25.86380386,30.61983638,TRUE,FALSE,-1,-64,FALSE,102.9619731,0,-0.540005174,-1.112086728,0.572081553,TRUE,-2.529944525,FALSE,77.17790824,0,17.02997217,-1,52.11465388,0,53.19688427,0,-22.66480018,0,-2557.852971,FALSE,73.41059628,83.73638104,0,100,99.01338951,-1,-0.187422768,FALSE,34.77333333,40.81666667,29.43666567,46.15333433,23.39333233,52.19666767,18.05666467,FALSE
6/22/10,34.419998,34.43,32.59,32.73,33900,32.41,FALSE,-0.009776963,30.549999,FALSE,-0.066605591,35.70594184,32.5595002,29.41305856,0.527094067,19.32733378,FALSE,FALSE,FALSE,0,34.70882715,33.58010381,32.82522056,FALSE,TRUE,37.94771745,36.02948695,36.298957,FALSE,TRUE,36.15205922,FALSE,36.57371642,23.96252536,33.80237472,TRUE,FALSE,-1,-56,FALSE,33.30452983,0,-0.543286729,-0.998326728,0.455039999,TRUE,-1.556540813,FALSE,71.38130438,0,9.869079897,0,45.66892905,0,42.53716447,0,-45.05492996,0,-15469.69758,FALSE,45.85354957,68.73500746,0,0,66.66666667,1,-0.194833515,FALSE,33.25,37.77,26.389999,44.630001,21.869999,49.150001,15.009998,FALSE
6/23/10,32.709999,32.959999,31.940001,32.41,24100,31.209999,FALSE,-0.03702564,31.84,FALSE,-0.017587164,35.71766787,32.5835002,29.44933253,0.472321168,19.23775927,FALSE,FALSE,FALSE,0,34.61867707,33.56460574,32.82108902,FALSE,TRUE,37.83710728,36.01098536,36.26293933,FALSE,TRUE,36.009998,FALSE,35.45170125,22.95513149,35.06035524,TRUE,FALSE,-1,-56,FALSE,1.552020567,0,-0.565193512,-0.911700085,0.346506573,TRUE,-0.240045719,FALSE,66.62518134,0,8.358408559,0,44.50515411,0,45.21648614,0,-49.45053556,0,-19946.9069,FALSE,20.86227699,46.70880762,0,0,33.33333333,1,-0.201727611,FALSE,32.43666667,36.14333333,24.76333233,43.81666767,21.05666567,47.52333433,13.38333133,FALSE
6/24/10,32.119999,32.25,31.129999,31.209999,37600,31.73,TRUE,0.016661359,31.889999,TRUE,0.021787889,35.72562938,32.5425002,29.35937102,0.290693194,19.56290485,FALSE,FALSE,FALSE,0,34.48500342,33.5334189,32.80505827,FALSE,TRUE,37.65699743,35.99089326,36.22381153,FALSE,TRUE,35.71879808,FALSE,34.73968197,21.7210517,36.57753095,TRUE,FALSE,-1,-52,FALSE,-41.93234205,0,-0.671642569,-0.863688582,0.192046012,TRUE,0.700298319,TRUE,70.32997695,0,-2.285541569,0,40.35242044,0,36.80285625,0,-65.93407031,0,-30219.68433,FALSE,5.760269911,24.15869883,1,0,3.79E-14,1,-0.20895448,FALSE,31.52999933,34.32999867,23.05000067,42.80999733,20.25000133,45.60999667,11.77000267,FALSE
6/25/10,31.459999,31.860001,30.9,31.73,12700,31.43,FALSE,-0.009454775,31.75,TRUE,0.000630318,35.50055988,32.4115003,29.32244072,0.389691299,19.0615032,FALSE,FALSE,FALSE,0,34.37696407,33.50953255,32.79436117,FALSE,TRUE,37.49321305,35.97053349,36.19003377,FALSE,TRUE,35.43924616,FALSE,34.1718357,20.81713088,36.0523781,TRUE,FALSE,-1,36,TRUE,-53.46436171,0,-0.705907221,-0.83213231,0.126225089,TRUE,1.58200476,TRUE,75.83431243,0,-1.673380849,0,42.84135209,0,41.13588419,0,-58.79119747,0,-28728.45123,FALSE,9.809969298,12.14417207,1,21.16036606,7.053455355,0,-0.215943826,FALSE,31.496667,34.263334,24.483336,41.276665,21.716669,44.043332,14.703338,FALSE
6/28/10,31.66,32.150002,31.309999,31.43,15900,29.030001,FALSE,-0.076360134,29.639999,FALSE,-0.056951989,35.38921051,32.31050025,29.23178999,0.357001768,19.0570263,FALSE,FALSE,FALSE,0,34.26139685,33.48198908,32.78078544,FALSE,TRUE,37.34011224,35.94639586,36.15735543,FALSE,TRUE,35.17087631,FALSE,33.43396783,21.33434503,34.69196057,TRUE,FALSE,-1,36,TRUE,-62.0292267,0,-0.748639842,-0.815433816,0.066793974,TRUE,1.523221777,TRUE,79.93280696,0,-2.813852814,0,41.7587487,0,36.54004644,0,-71.67449374,0,-29120.35342,FALSE,10.96539224,8.845210482,1,26.45210171,15.87082259,0,-0.222831215,FALSE,31.63000033,34.53000067,25.07000167,41.08999933,22.17000133,43.98999967,15.61000267,FALSE
6/29/10,30.379999,30.450001,28.559999,29.030001,73200,28.6,FALSE,-0.014812297,30.030001,TRUE,0.034447122,35.561656,32.16900025,28.7763445,0.037383177,21.09270245,FALSE,FALSE,FALSE,0,34.05624407,33.42302235,32.7434642,FALSE,TRUE,37.07433003,35.91384845,36.1213331,FALSE,TRUE,34.91324126,FALSE,33.79266523,18.73334936,42.14429141,TRUE,FALSE,-1,-24,FALSE,-182.7081687,0,-0.96504122,-0.845355297,-0.119685923,FALSE,1.158452909,TRUE,69.3447615,0,-15.04242699,1,34.2928191,0,32.79327257,0,-93.69124748,1,-38340.40586,FALSE,13.97956525,11.58497559,1,0,15.87082259,1,-0.231283936,FALSE,29.346667,30.133335,20.503335,38.976667,19.716667,39.763335,10.873335,FALSE
6/30/10,29.110001,29.610001,28.440001,28.6,32800,28.200001,FALSE,-0.013985979,31.01,TRUE,0.084265734,35.58774718,31.9220002,28.25625322,0.046886321,22.96690028,FALSE,FALSE,FALSE,0,33.84227372,33.35914126,32.7022357,FALSE,TRUE,36.76229656,35.87140044,36.08796498,FALSE,TRUE,34.53204672,FALSE,34.16502759,17.78160613,40.52422672,TRUE,FALSE,-1,-28,FALSE,-169.6772342,0,-1.157890912,-0.90786242,-0.250028492,FALSE,0.606350504,TRUE,63.7286187,0,-15.80806842,1,33.14927342,0,30.62496696,0,-97.88640603,1,-46208.74547,FALSE,9.965159288,11.63670559,1,0,8.817367235,1,-0.241203062,FALSE,28.883334,29.326667,21.586668,36.623333,21.143335,37.066666,13.846669,FALSE
7/1/10,28.49,28.690001,27.27,28.200001,186200,27.76,FALSE,-0.015602872,30.73,TRUE,0.089716273,35.51290387,31.6340003,27.75509673,0.057349231,24.52363618,FALSE,FALSE,FALSE,0,33.62100812,33.29080827,32.65743735,FALSE,TRUE,36.40848249,35.82567982,36.05244923,FALSE,TRUE,34.04468306,FALSE,34.88454632,16.67436756,43.13142918,TRUE,FALSE,-1,-32,FALSE,-159.9949371,0,-1.32769739,-0.991829414,-0.335867976,FALSE,-0.49747312,FALSE,47.0488608,0,-17.32629677,1,32.0776863,0,35.11192018,0,-89.35925386,1,-26869.04136,FALSE,11.3129011,11.75254188,1,0,3.79E-14,1,-0.252468859,FALSE,28.053334,28.836668,20.09667,36.793332,19.313336,37.576666,11.356672,FALSE
7/2/10,28.219999,28.540001,27.41,27.76,30100,27.700001,FALSE,-0.002161347,32.59,TRUE,0.173991354,35.70153335,31.47850025,27.25546715,0.059735838,26.8312217,FALSE,FALSE,FALSE,0,33.39116466,33.21755253,32.60870663,FALSE,TRUE,36.00146251,35.77163292,36.00802553,FALSE,FALSE,33.36721476,FALSE,35.55267084,15.829641,40.94638297,TRUE,FALSE,-1,-32,FALSE,-132.0438427,0,-1.480705993,-1.08960473,-0.391101264,FALSE,-1.609875874,FALSE,36.65564996,0,-18.94890511,1,30.89460245,0,34.74706131,0,-94.39359139,1,-20159.15827,FALSE,11.09927305,10.79244448,1,0,3.79E-14,1,-0.264997825,FALSE,27.90333367,28.53666733,19.79666933,36.64333167,19.16333567,37.27666533,11.05667133,FALSE
7/6/10,28.860001,28.860001,27.299999,27.700001,25300,29.540001,TRUE,0.06642599,33.869999,TRUE,0.222743602,35.8412011,31.39550025,26.9497994,0.084373828,28.32062437,FALSE,FALSE,FALSE,0,33.16798178,33.14447238,32.55986378,FALSE,TRUE,35.57325467,35.72405076,35.96303001,FALSE,FALSE,32.75749328,FALSE,35.9001429,16.15766023,38.07840055,TRUE,FALSE,-1,-32,FALSE,-108.2974167,0,-1.588496631,-1.18938311,-0.399113521,FALSE,-2.50461891,FALSE,33.92303837,0,-19.38300293,1,30.72817525,0,33.62166732,0,-95.08007897,1,-19503.33486,FALSE,14.206803,12.20632571,1,0,3.79E-14,1,-0.278423379,FALSE,27.95333367,28.63666733,19.89666933,36.69333167,19.21333567,37.37666533,11.15667133,FALSE
7/7/10,27.59,29.59,27.59,29.540001,27800,30.299999,TRUE,0.025727758,34.990002,TRUE,0.184495627,35.84805131,31.38300025,26.91794919,0.293619465,28.45522112,FALSE,FALSE,FALSE,0,33.02570802,33.09673104,32.5298154,FALSE,TRUE,35.320385,35.69678422,35.93589136,FALSE,FALSE,32.20874395,FALSE,35.60993103,17.95140374,34.72072132,TRUE,FALSE,-1,-32,FALSE,-65.45514024,0,-1.508064834,-1.253119455,-0.254945379,FALSE,-3.287068773,FALSE,31.09056401,0,-9.746406966,0,41.19089814,0,39.94231818,0,-74.02744257,0,-9058.822365,FALSE,40.19052252,21.83219952,0,100,33.33333333,-1,-0.29100699,FALSE,28.906667,30.543334,21.803336,37.646665,20.166669,39.283332,13.063338,FALSE
7/8/10,30,30.559999,29.690001,30.299999,57500,30.82,TRUE,0.01716175,34.439999,TRUE,0.136633668,35.84499864,31.4025002,26.96000176,0.375914284,28.2939155,FALSE,FALSE,FALSE,0,32.91881747,33.05968823,32.50762817,FALSE,TRUE,35.16404281,35.67274161,35.90898581,FALSE,FALSE,31.71486956,FALSE,34.58324867,21.51503337,33.11687108,TRUE,FALSE,-1,-32,FALSE,-18.93572598,0,-1.367235923,-1.275942748,-0.091293174,FALSE,-4.180769082,FALSE,34.13320527,0,-6.510339401,0,44.89320616,0,42.59540446,0,-65.33181129,0,3397.67725,TRUE,67.5426167,40.6466474,0,100,66.66666667,-1,-0.302124897,FALSE,30.183333,33.096666,24.356668,38.923331,21.443335,41.836664,15.61667,FALSE
